MeasureItem,DateUTC,DateShort,TimeFrom,TimeTo,CountryCode,Cov_ratio,Value,Value_ScaleTo100
Monthly Hourly Load Values,00:00.0,5/7/2016,19:00,20:00,RS,100,4633,4633
Monthly Hourly Load Values,00:00.0,5/7/2016,20:00,21:00,RS,100,4407,4407
Monthly Hourly Load Values,00:00.0,5/7/2016,21:00,22:00,RS,100,4069,4069
Monthly Hourly Load Values,00:00.0,5/7/2016,22:00,23:00,RS,100,3790,3790
Monthly Hourly Load Values,00:00.0,5/7/2016,23:00,0:00,RS,100,3370,3370
Monthly Hourly Load Values,00:00.0,5/8/2016,0:00,1:00,RS,100,3034,3034
Monthly Hourly Load Values,00:00.0,5/8/2016,1:00,2:00,RS,100,2864,2864
Monthly Hourly Load Values,00:00.0,5/8/2016,2:00,3:00,RS,100,2816,2816
Monthly Hourly Load Values,00:00.0,5/8/2016,3:00,4:00,RS,100,2784,2784
Monthly Hourly Load Values,00:00.0,5/8/2016,4:00,5:00,RS,100,2937,2937
Monthly Hourly Load Values,00:00.0,5/8/2016,5:00,6:00,RS,100,3279,3279
Monthly Hourly Load Values,00:00.0,5/8/2016,6:00,7:00,RS,100,3600,3600
Monthly Hourly Load Values,00:00.0,5/8/2016,7:00,8:00,RS,100,3817,3817
Monthly Hourly Load Values,00:00.0,5/8/2016,8:00,9:00,RS,100,4001,4001
Monthly Hourly Load Values,00:00.0,5/8/2016,9:00,10:00,RS,100,4040,4040
Monthly Hourly Load Values,00:00.0,5/8/2016,10:00,11:00,RS,100,3982,3982
Monthly Hourly Load Values,00:00.0,5/8/2016,11:00,12:00,RS,100,3897,3897
Monthly Hourly Load Values,00:00.0,5/8/2016,12:00,13:00,RS,100,3738,3738
Monthly Hourly Load Values,00:00.0,5/8/2016,13:00,14:00,RS,100,3651,3651
Monthly Hourly Load Values,00:00.0,5/8/2016,14:00,15:00,RS,100,3601,3601
Monthly Hourly Load Values,00:00.0,5/8/2016,15:00,16:00,RS,100,3596,3596
Monthly Hourly Load Values,00:00.0,5/8/2016,16:00,17:00,RS,100,3745,3745
Monthly Hourly Load Values,00:00.0,5/8/2016,17:00,18:00,RS,100,4018,4018
Monthly Hourly Load Values,00:00.0,5/8/2016,18:00,19:00,RS,100,4565,4565
Monthly Hourly Load Values,00:00.0,5/8/2016,19:00,20:00,RS,100,4697,4697
Monthly Hourly Load Values,00:00.0,5/8/2016,20:00,21:00,RS,100,4427,4427
Monthly Hourly Load Values,00:00.0,5/8/2016,21:00,22:00,RS,100,4077,4077
Monthly Hourly Load Values,00:00.0,5/8/2016,22:00,23:00,RS,100,3700,3700
Monthly Hourly Load Values,00:00.0,5/8/2016,23:00,0:00,RS,100,3225,3225
Monthly Hourly Load Values,00:00.0,5/9/2016,0:00,1:00,RS,100,2930,2930
Monthly Hourly Load Values,00:00.0,5/9/2016,1:00,2:00,RS,100,2820,2820
Monthly Hourly Load Values,00:00.0,5/9/2016,2:00,3:00,RS,100,2847,2847
Monthly Hourly Load Values,00:00.0,5/9/2016,3:00,4:00,RS,100,2957,2957
Monthly Hourly Load Values,00:00.0,5/9/2016,4:00,5:00,RS,100,3474,3474
Monthly Hourly Load Values,00:00.0,5/9/2016,5:00,6:00,RS,100,3997,3997
Monthly Hourly Load Values,00:00.0,5/9/2016,6:00,7:00,RS,100,4203,4203
Monthly Hourly Load Values,00:00.0,5/9/2016,7:00,8:00,RS,100,4262,4262
Monthly Hourly Load Values,00:00.0,5/9/2016,8:00,9:00,RS,100,4228,4228
Monthly Hourly Load Values,00:00.0,5/9/2016,9:00,10:00,RS,100,4278,4278
Monthly Hourly Load Values,00:00.0,5/9/2016,10:00,11:00,RS,100,4210,4210
Monthly Hourly Load Values,00:00.0,5/9/2016,11:00,12:00,RS,100,4118,4118
Monthly Hourly Load Values,00:00.0,5/9/2016,12:00,13:00,RS,100,4015,4015
Monthly Hourly Load Values,00:00.0,5/9/2016,13:00,14:00,RS,100,3949,3949
Monthly Hourly Load Values,00:00.0,5/9/2016,14:00,15:00,RS,100,3890,3890
Monthly Hourly Load Values,00:00.0,5/9/2016,15:00,16:00,RS,100,3875,3875
Monthly Hourly Load Values,00:00.0,5/9/2016,16:00,17:00,RS,100,3961,3961
Monthly Hourly Load Values,00:00.0,5/9/2016,17:00,18:00,RS,100,4194,4194
Monthly Hourly Load Values,00:00.0,5/9/2016,18:00,19:00,RS,100,4801,4801
Monthly Hourly Load Values,00:00.0,5/9/2016,19:00,20:00,RS,100,4852,4852
Monthly Hourly Load Values,00:00.0,5/9/2016,20:00,21:00,RS,100,4553,4553
Monthly Hourly Load Values,00:00.0,5/9/2016,21:00,22:00,RS,100,4197,4197
Monthly Hourly Load Values,00:00.0,5/9/2016,22:00,23:00,RS,100,3724,3724
Monthly Hourly Load Values,00:00.0,5/9/2016,23:00,0:00,RS,100,3278,3278
Monthly Hourly Load Values,00:00.0,5/10/2016,0:00,1:00,RS,100,2990,2990
Monthly Hourly Load Values,00:00.0,5/10/2016,1:00,2:00,RS,100,2882,2882
Monthly Hourly Load Values,00:00.0,5/10/2016,2:00,3:00,RS,100,2903,2903
Monthly Hourly Load Values,00:00.0,5/10/2016,3:00,4:00,RS,100,3009,3009
Monthly Hourly Load Values,00:00.0,5/10/2016,4:00,5:00,RS,100,3494,3494
Monthly Hourly Load Values,00:00.0,5/10/2016,5:00,6:00,RS,100,3964,3964
Monthly Hourly Load Values,00:00.0,5/10/2016,6:00,7:00,RS,100,4157,4157
Monthly Hourly Load Values,00:00.0,5/10/2016,7:00,8:00,RS,100,4201,4201
Monthly Hourly Load Values,00:00.0,5/10/2016,8:00,9:00,RS,100,4212,4212
Monthly Hourly Load Values,00:00.0,5/10/2016,9:00,10:00,RS,100,4210,4210
Monthly Hourly Load Values,00:00.0,5/10/2016,10:00,11:00,RS,100,4132,4132
Monthly Hourly Load Values,00:00.0,5/10/2016,11:00,12:00,RS,100,4093,4093
Monthly Hourly Load Values,00:00.0,5/10/2016,12:00,13:00,RS,100,4030,4030
Monthly Hourly Load Values,00:00.0,5/10/2016,13:00,14:00,RS,100,4036,4036
Monthly Hourly Load Values,00:00.0,5/10/2016,14:00,15:00,RS,100,4123,4123
Monthly Hourly Load Values,00:00.0,5/10/2016,15:00,16:00,RS,100,4212,4212
Monthly Hourly Load Values,00:00.0,5/10/2016,16:00,17:00,RS,100,4403,4403
Monthly Hourly Load Values,00:00.0,5/10/2016,17:00,18:00,RS,100,4606,4606
Monthly Hourly Load Values,00:00.0,5/10/2016,18:00,19:00,RS,100,4907,4907
Monthly Hourly Load Values,00:00.0,5/10/2016,19:00,20:00,RS,100,4783,4783
Monthly Hourly Load Values,00:00.0,5/10/2016,20:00,21:00,RS,100,4514,4514
Monthly Hourly Load Values,00:00.0,5/10/2016,21:00,22:00,RS,100,4196,4196
Monthly Hourly Load Values,00:00.0,5/10/2016,22:00,23:00,RS,100,3759,3759
Monthly Hourly Load Values,00:00.0,5/10/2016,23:00,0:00,RS,100,3327,3327
Monthly Hourly Load Values,00:00.0,5/11/2016,0:00,1:00,RS,100,3048,3048
Monthly Hourly Load Values,00:00.0,5/11/2016,1:00,2:00,RS,100,2918,2918
Monthly Hourly Load Values,00:00.0,5/11/2016,2:00,3:00,RS,100,2920,2920
Monthly Hourly Load Values,00:00.0,5/11/2016,3:00,4:00,RS,100,3009,3009
Monthly Hourly Load Values,00:00.0,5/11/2016,4:00,5:00,RS,100,3498,3498
Monthly Hourly Load Values,00:00.0,5/11/2016,5:00,6:00,RS,100,4012,4012
Monthly Hourly Load Values,00:00.0,5/11/2016,6:00,7:00,RS,100,4228,4228
Monthly Hourly Load Values,00:00.0,5/11/2016,7:00,8:00,RS,100,4262,4262
Monthly Hourly Load Values,00:00.0,5/11/2016,8:00,9:00,RS,100,4225,4225
Monthly Hourly Load Values,00:00.0,5/11/2016,9:00,10:00,RS,100,4217,4217
Monthly Hourly Load Values,00:00.0,5/11/2016,10:00,11:00,RS,100,4192,4192
Monthly Hourly Load Values,00:00.0,5/11/2016,11:00,12:00,RS,100,4108,4108
Monthly Hourly Load Values,00:00.0,5/11/2016,12:00,13:00,RS,100,4032,4032
Monthly Hourly Load Values,00:00.0,5/11/2016,13:00,14:00,RS,100,4006,4006
Monthly Hourly Load Values,00:00.0,5/11/2016,14:00,15:00,RS,100,4028,4028
Monthly Hourly Load Values,00:00.0,5/11/2016,15:00,16:00,RS,100,4058,4058
Monthly Hourly Load Values,00:00.0,5/11/2016,16:00,17:00,RS,100,4188,4188
Monthly Hourly Load Values,00:00.0,5/11/2016,17:00,18:00,RS,100,4496,4496
Monthly Hourly Load Values,00:00.0,5/11/2016,18:00,19:00,RS,100,4819,4819
Monthly Hourly Load Values,00:00.0,5/11/2016,19:00,20:00,RS,100,4807,4807
Monthly Hourly Load Values,00:00.0,5/11/2016,20:00,21:00,RS,100,4540,4540
Monthly Hourly Load Values,00:00.0,5/11/2016,21:00,22:00,RS,100,4172,4172
Monthly Hourly Load Values,00:00.0,5/11/2016,22:00,23:00,RS,100,3692,3692
Monthly Hourly Load Values,00:00.0,5/11/2016,23:00,0:00,RS,100,3248,3248
Monthly Hourly Load Values,00:00.0,5/12/2016,0:00,1:00,RS,100,2953,2953
Monthly Hourly Load Values,00:00.0,5/12/2016,1:00,2:00,RS,100,2836,2836
Monthly Hourly Load Values,00:00.0,5/12/2016,2:00,3:00,RS,100,2844,2844
Monthly Hourly Load Values,00:00.0,5/12/2016,3:00,4:00,RS,100,2940,2940
Monthly Hourly Load Values,00:00.0,5/12/2016,4:00,5:00,RS,100,3326,3326
Monthly Hourly Load Values,00:00.0,5/12/2016,5:00,6:00,RS,100,3916,3916
Monthly Hourly Load Values,00:00.0,5/12/2016,6:00,7:00,RS,100,4162,4162
Monthly Hourly Load Values,00:00.0,5/12/2016,7:00,8:00,RS,100,4229,4229
Monthly Hourly Load Values,00:00.0,5/12/2016,8:00,9:00,RS,100,4239,4239
Monthly Hourly Load Values,00:00.0,5/12/2016,9:00,10:00,RS,100,4238,4238
Monthly Hourly Load Values,00:00.0,5/12/2016,10:00,11:00,RS,100,4212,4212
Monthly Hourly Load Values,00:00.0,5/12/2016,11:00,12:00,RS,100,4196,4196
Monthly Hourly Load Values,00:00.0,5/12/2016,12:00,13:00,RS,100,4091,4091
Monthly Hourly Load Values,00:00.0,5/12/2016,13:00,14:00,RS,100,4084,4084
Monthly Hourly Load Values,00:00.0,5/12/2016,14:00,15:00,RS,100,4088,4088
Monthly Hourly Load Values,00:00.0,5/12/2016,15:00,16:00,RS,100,4136,4136
Monthly Hourly Load Values,00:00.0,5/12/2016,16:00,17:00,RS,100,4327,4327
Monthly Hourly Load Values,00:00.0,5/12/2016,17:00,18:00,RS,100,4521,4521
Monthly Hourly Load Values,00:00.0,5/12/2016,18:00,19:00,RS,100,4718,4718
Monthly Hourly Load Values,00:00.0,5/12/2016,19:00,20:00,RS,100,4651,4651
Monthly Hourly Load Values,00:00.0,5/12/2016,20:00,21:00,RS,100,4440,4440
Monthly Hourly Load Values,00:00.0,5/12/2016,21:00,22:00,RS,100,4108,4108
Monthly Hourly Load Values,00:00.0,5/12/2016,22:00,23:00,RS,100,3706,3706
Monthly Hourly Load Values,00:00.0,5/12/2016,23:00,0:00,RS,100,3261,3261
Monthly Hourly Load Values,00:00.0,5/13/2016,0:00,1:00,RS,100,2978,2978
Monthly Hourly Load Values,00:00.0,5/13/2016,1:00,2:00,RS,100,2859,2859
Monthly Hourly Load Values,00:00.0,5/13/2016,2:00,3:00,RS,100,2866,2866
Monthly Hourly Load Values,00:00.0,5/13/2016,3:00,4:00,RS,100,2983,2983
Monthly Hourly Load Values,00:00.0,5/13/2016,4:00,5:00,RS,100,3446,3446
Monthly Hourly Load Values,00:00.0,5/13/2016,5:00,6:00,RS,100,3999,3999
Monthly Hourly Load Values,00:00.0,5/13/2016,6:00,7:00,RS,100,4205,4205
Monthly Hourly Load Values,00:00.0,5/13/2016,7:00,8:00,RS,100,4255,4255
Monthly Hourly Load Values,00:00.0,5/13/2016,8:00,9:00,RS,100,4255,4255
Monthly Hourly Load Values,00:00.0,5/13/2016,9:00,10:00,RS,100,4220,4220
Monthly Hourly Load Values,00:00.0,5/13/2016,10:00,11:00,RS,100,4129,4129
Monthly Hourly Load Values,00:00.0,5/13/2016,11:00,12:00,RS,100,4039,4039
Monthly Hourly Load Values,00:00.0,5/13/2016,12:00,13:00,RS,100,3957,3957
Monthly Hourly Load Values,00:00.0,5/13/2016,13:00,14:00,RS,100,3914,3914
Monthly Hourly Load Values,00:00.0,5/13/2016,14:00,15:00,RS,100,3897,3897
Monthly Hourly Load Values,00:00.0,5/13/2016,15:00,16:00,RS,100,3848,3848
Monthly Hourly Load Values,00:00.0,5/13/2016,16:00,17:00,RS,100,3859,3859
Monthly Hourly Load Values,00:00.0,5/13/2016,17:00,18:00,RS,100,4175,4175
Monthly Hourly Load Values,00:00.0,5/13/2016,18:00,19:00,RS,100,4594,4594
Monthly Hourly Load Values,00:00.0,5/13/2016,19:00,20:00,RS,100,4566,4566
Monthly Hourly Load Values,00:00.0,5/13/2016,20:00,21:00,RS,100,4382,4382
Monthly Hourly Load Values,00:00.0,5/13/2016,21:00,22:00,RS,100,4017,4017
Monthly Hourly Load Values,00:00.0,5/13/2016,22:00,23:00,RS,100,3676,3676
Monthly Hourly Load Values,00:00.0,5/13/2016,23:00,0:00,RS,100,3213,3213
Monthly Hourly Load Values,00:00.0,5/14/2016,0:00,1:00,RS,100,2906,2906
Monthly Hourly Load Values,00:00.0,5/14/2016,1:00,2:00,RS,100,2787,2787
Monthly Hourly Load Values,00:00.0,5/14/2016,2:00,3:00,RS,100,2774,2774
Monthly Hourly Load Values,00:00.0,5/14/2016,3:00,4:00,RS,100,2784,2784
Monthly Hourly Load Values,00:00.0,5/14/2016,4:00,5:00,RS,100,3074,3074
Monthly Hourly Load Values,00:00.0,5/14/2016,5:00,6:00,RS,100,3499,3499
Monthly Hourly Load Values,00:00.0,5/14/2016,6:00,7:00,RS,100,3878,3878
Monthly Hourly Load Values,00:00.0,5/14/2016,7:00,8:00,RS,100,4087,4087
Monthly Hourly Load Values,00:00.0,5/14/2016,8:00,9:00,RS,100,4110,4110
Monthly Hourly Load Values,00:00.0,5/14/2016,9:00,10:00,RS,100,4212,4212
Monthly Hourly Load Values,00:00.0,5/14/2016,10:00,11:00,RS,100,4094,4094
Monthly Hourly Load Values,00:00.0,5/14/2016,11:00,12:00,RS,100,4098,4098
Monthly Hourly Load Values,00:00.0,5/14/2016,12:00,13:00,RS,100,3927,3927
Monthly Hourly Load Values,00:00.0,5/14/2016,13:00,14:00,RS,100,3893,3893
Monthly Hourly Load Values,00:00.0,5/14/2016,14:00,15:00,RS,100,3872,3872
Monthly Hourly Load Values,00:00.0,5/14/2016,15:00,16:00,RS,100,3861,3861
Monthly Hourly Load Values,00:00.0,5/14/2016,16:00,17:00,RS,100,3922,3922
Monthly Hourly Load Values,00:00.0,5/14/2016,17:00,18:00,RS,100,4176,4176
Monthly Hourly Load Values,00:00.0,5/14/2016,18:00,19:00,RS,100,4531,4531
Monthly Hourly Load Values,00:00.0,5/14/2016,19:00,20:00,RS,100,4421,4421
Monthly Hourly Load Values,00:00.0,5/14/2016,20:00,21:00,RS,100,4159,4159
Monthly Hourly Load Values,00:00.0,5/14/2016,21:00,22:00,RS,100,3884,3884
Monthly Hourly Load Values,00:00.0,5/14/2016,22:00,23:00,RS,100,3581,3581
Monthly Hourly Load Values,00:00.0,5/14/2016,23:00,0:00,RS,100,3239,3239
Monthly Hourly Load Values,00:00.0,5/15/2016,0:00,1:00,RS,100,2926,2926
Monthly Hourly Load Values,00:00.0,5/15/2016,1:00,2:00,RS,100,2747,2747
